Date,USD_INR,EUR_INR,GBP_INR,JPY_INR
2013-10-29,61.51,84.738,99.191,0.6295
2013-10-30,61.45,84.182,98.299,0.6238
2013-10-31,61.32,84.154,98.268,0.6224
2013-11-01,62.22,83.428,98.577,0.6248
2013-11-04,62.2,83.925,99.045,0.6301
2013-11-05,61.98,83.381,98.536,0.6255
2013-11-06,62.16,82.945,98.779,0.6253
2013-11-07,62.47,84.272,100.27,0.6319
2013-11-08,62.85,83.622,100.33,0.6352
2013-11-11,63.34,84.554,101.37,0.6386
2013-11-12,63.48,84.729,101.01,0.6374
2013-11-13,63.96,85.567,101.17,0.6391
2013-11-14,63.37,85.319,101.51,0.6374
2013-11-15,63.04,84.804,101.26,0.6291
2013-11-18,62.71,84.546,101.04,0.6249
2013-11-19,62.2,84.206,100.49,0.6245
2013-11-20,62.11,84.522,100.55,0.6219
2013-11-21,62.76,83.984,100.65,0.624
2013-11-22,62.99,84.71,101.78,0.6207
2013-11-25,62.24,84.343,101.01,0.6144
2013-11-26,62.503,84.49,100.95,0.616
2013-11-27,62.46,84.734,101.23,0.617
2013-11-28,62.54,84.883,101.84,0.6119
2013-11-29,62.413,84.83,101.9,0.6096
2013-12-02,62.46,84.888,102.25,0.6096
2013-12-03,62.318,84.314,101.85,0.6048
2013-12-04,62.363,84.678,102.1,0.6087
2013-12-05,61.7,84.229,101.53,0.6054
2013-12-06,61.58,84.341,100.77,0.6062
2013-12-09,61.15,83.815,99.882,0.5927
2013-12-10,60.87,83.926,100.33,0.5915
2013-12-11,60.98,83.958,100.37,0.5933
2013-12-12,61.59,84.36,100.21,0.597
2013-12-13,62.16,84.929,100.92,0.5965
2013-12-16,62.188,85.459,101.36,0.6026
2013-12-17,61.78,84.874,100.53,0.5987
2013-12-18,61.71,85.315,100.83,0.6036
2013-12-19,62.03,84.879,101.65,0.5953
2013-12-20,62.46,84.786,101.57,0.5954
2013-12-23,62.02,84.781,101.32,0.5963
2013-12-24,61.84,84.794,101.21,0.5942
2013-12-25,61.748,84.429,101.08,0.5918
2013-12-26,61.79,84.513,101.03,0.5915
2013-12-27,61.89,84.73,101.56,0.5905
2013-12-30,61.67,84.79,101.65,0.5856
2013-12-31,61.78,85.419,102.02,0.5895
2014-01-01,61.803,84.884,102.27,0.5864
2014-01-02,61.84,85.119,102.5,0.5871
2014-01-03,62.06,85.015,102.32,0.5934
2014-01-06,62.23,84.581,102.12,0.5932
2014-01-07,62.31,84.852,102.2,0.5973
2014-01-08,62.08,84.764,102.09,0.5947
2014-01-09,62.12,84.287,102.13,0.5923
2014-01-10,61.78,84.413,102.22,0.5918
2014-01-13,61.44,83.995,101.3,0.5904
2014-01-14,61.47,83.98,100.68,0.5957
2014-01-15,61.47,83.962,100.95,0.5896
2014-01-16,61.54,83.674,100.68,0.5883
2014-01-17,61.42,83.716,100.51,0.5895
2014-01-20,61.55,83.257,101.05,0.5903
2014-01-21,61.618,83.394,101.1,0.5905
2014-01-22,61.97,83.83,101.83,0.5931
2014-01-23,61.87,83.64,102.29,0.5902
2014-01-24,62.13,84.693,102.91,0.5986
2014-01-27,62.73,85.876,103.43,0.6145
2014-01-28,63.38,86.21,104.5,0.6141
2014-01-29,62.38,85.36,103.58,0.6055
2014-01-30,62.468,85.245,103.34,0.6101
2014-01-31,62.31,84.743,103.12,0.6082
2014-02-03,62.5,84.285,102.69,0.612
2014-02-04,62.87,84.524,101.95,0.618
2014-02-05,62.13,84.442,102.03,0.6144
2014-02-06,62.23,84.643,102.09,0.6165
2014-02-07,62.23,84.71,101.72,0.6108
2014-02-10,62.09,84.585,101.89,0.6054
2014-02-11,62.448,85.137,102.37,0.6108
2014-02-12,62.03,84.773,102.23,0.6064
2014-02-13,61.68,84.292,103.02,0.6053
2014-02-14,62.15,85.305,103.88,0.6103
2014-02-17,61.83,84.701,103.62,0.6088
2014-02-18,61.79,84.669,103.3,0.6053
2014-02-19,62.21,85.483,103.64,0.607
2014-02-20,62.26,85.372,103.72,0.6078
2014-02-21,62.13,85.31,103.59,0.6076
2014-02-24,62.01,85.185,103.13,0.6046
2014-02-25,62.068,85.174,103.29,0.6051
2014-02-26,61.978,85.122,103.26,0.6062
2014-02-27,62.15,84.719,103.21,0.6053
2014-02-28,62.02,84.897,103.37,0.6065
2014-03-03,61.82,85.205,103.41,0.6086
2014-03-04,62.17,85.145,103.29,0.6112
2014-03-05,61.6,84.984,103.07,0.6053
2014-03-06,61.748,84.725,103.13,0.6027
2014-03-07,60.8,84.647,102.22,0.5926
2014-03-10,61.23,84.987,102.42,0.5932
2014-03-11,60.81,84.386,101.18,0.589
2014-03-12,61.04,84.58,101.44,0.5935
2014-03-13,60.77,85.046,101.66,0.5951
2014-03-14,61.46,84.733,101.6,0.6005
2014-03-17,60.98,84.829,101.49,0.6016
2014-03-18,61.04,84.997,101.55,0.5991
2014-03-19,61.108,85.056,101.33,0.6019
2014-03-20,60.95,84.181,100.72,0.5944
2014-03-21,61.333,84.456,101.15,0.5984
2014-03-24,61.02,84.175,100.61,0.597
2014-03-25,60.59,84.027,100.17,0.5942
2014-03-26,60.22,83.492,99.893,0.5907
2014-03-27,60.16,82.8,99.573,0.5896
2014-03-28,60.238,82.697,99.944,0.5891
2014-03-31,59.84,82.269,99.583,0.5817
2014-04-01,59.99,82.591,99.923,0.5809
2014-04-02,59.78,82.46,99.429,0.5768
2014-04-03,59.898,82.391,99.504,0.5762
2014-04-04,60.39,82.488,99.756,0.5784
2014-04-07,59.67,81.762,98.924,0.5774
2014-04-08,60.12,82.527,99.743,0.5827
2014-04-09,60.09,82.802,100.54,0.5888
2014-04-10,59.96,83.239,100.93,0.5884
2014-04-11,60.3,83.343,100.69,0.5919
2014-04-14,60.34,83.556,100.95,0.5947
2014-04-15,60.34,83.174,100.7,0.5907
2014-04-16,60.3,83.114,100.64,0.5907
2014-04-17,60.25,83.385,101.36,0.5901
2014-04-18,60.29,83.281,101.23,0.5885
2014-04-21,60.15,83.085,101.0,0.5863
2014-04-22,60.48,83.42,101.56,0.5892
2014-04-23,60.758,83.815,102.12,0.5915
2014-04-24,61.01,84.347,102.45,0.5956
2014-04-25,61.12,84.454,102.63,0.5968
2014-04-28,60.638,83.923,101.87,0.5935
2014-04-29,60.643,83.929,101.84,0.591
2014-04-30,60.418,83.382,101.55,0.5885
2014-05-01,60.12,83.384,101.45,0.5879
2014-05-02,60.14,83.509,101.72,0.5887
2014-05-05,60.02,83.257,101.3,0.5872
2014-05-06,60.11,83.503,101.51,0.5892
2014-05-07,59.978,83.479,101.73,0.5893
2014-05-08,59.89,83.421,101.67,0.5887
2014-05-09,59.93,82.84,101.34,0.5889
2014-05-12,59.85,82.34,100.89,0.5877
2014-05-13,59.42,82.532,101.23,0.5872
2014-05-14,59.31,81.435,99.994,0.5811
2014-05-15,59.4,81.522,99.65,0.5837
2014-05-16,59.33,81.485,99.764,0.5852
2014-05-19,58.56,80.215,98.519,0.5767
2014-05-20,58.368,79.967,98.064,0.5746
2014-05-21,58.583,80.212,98.551,0.578
2014-05-22,58.688,80.221,99.073,0.578
2014-05-23,58.278,79.502,98.211,0.5722
2014-05-26,58.42,79.614,98.338,0.5729
2014-05-27,58.65,80.081,98.812,0.5757
2014-05-28,59.038,80.434,99.167,0.5785
2014-05-29,58.83,79.979,98.331,0.5781
2014-05-30,58.9,80.066,98.433,0.5786
2014-06-02,59.188,80.637,99.167,0.5813
2014-06-03,59.16,80.445,99.066,0.5776
2014-06-04,59.3,80.741,99.226,0.578
2014-06-05,59.26,80.553,99.128,0.5767
2014-06-06,59.163,80.752,99.349,0.5771
2014-06-09,59.168,80.65,99.298,0.5768
2014-06-10,59.198,80.394,99.386,0.5771
2014-06-11,59.12,80.094,99.077,0.5782
2014-06-12,59.333,80.246,99.539,0.5812
2014-06-13,59.288,80.283,100.45,0.5824
2014-06-16,59.703,80.792,101.34,0.5853
2014-06-17,60.09,81.563,102.02,0.5901
2014-06-18,60.323,81.658,102.21,0.5898
2014-06-19,59.81,81.865,102.38,0.5911
2014-06-20,60.16,81.715,102.3,0.589
2014-06-23,60.168,81.755,102.28,0.5892
2014-06-24,60.153,81.814,102.4,0.5904
2014-06-25,60.19,81.774,102.06,0.5897
2014-06-26,59.95,81.804,101.95,0.5895
2014-06-27,60.08,81.875,102.4,0.5918
2014-06-30,60.038,81.875,102.18,0.5915
2014-07-01,59.97,82.157,102.66,0.5922
2014-07-02,60.028,82.126,102.93,0.5911
2014-07-03,59.44,81.421,102.34,0.5856
2014-07-04,59.61,81.22,102.36,0.584
2014-07-07,59.718,81.119,102.37,0.5845
2014-07-08,59.948,81.495,102.62,0.5883
2014-07-09,59.748,81.282,102.31,0.5883
2014-07-10,59.758,81.531,102.53,0.5884
2014-07-11,60.188,81.815,103.0,0.5935
2014-07-14,60.088,81.752,102.87,0.593
2014-07-15,60.06,81.822,102.64,0.5916
2014-07-16,60.17,81.516,102.96,0.5908
2014-07-17,60.08,81.26,102.95,0.5909
2014-07-18,60.6,81.281,102.79,0.594
2014-07-21,60.278,81.564,103.01,0.5947
2014-07-22,60.25,81.401,102.75,0.5935
2014-07-23,60.098,80.86,102.46,0.5917
2014-07-24,59.86,80.716,102.16,0.5906
2014-07-25,60.06,80.872,102.05,0.5902
2014-07-28,60.053,80.671,101.98,0.5896
2014-07-29,60.05,80.696,101.99,0.5897
2014-07-30,60.04,80.554,101.8,0.5883
2014-07-31,60.25,80.374,101.46,0.5834
2014-08-01,60.77,81.369,102.64,0.5913
2014-08-04,61.208,82.178,102.95,0.5968
2014-08-05,60.9,81.72,102.68,0.5937
2014-08-06,60.843,81.362,102.69,0.5931
2014-08-07,61.19,82.207,103.54,0.6016
2014-08-08,61.238,81.728,102.97,0.5991
2014-08-11,61.138,81.974,102.57,0.5989
2014-08-12,61.12,81.797,102.58,0.5979
2014-08-13,61.22,81.56,102.55,0.5967
2014-08-14,61.02,81.586,101.86,0.5959
2014-08-15,60.64,81.111,101.29,0.5922
2014-08-18,60.773,81.365,101.6,0.5934
2014-08-19,60.82,81.125,101.54,0.5917
2014-08-20,60.74,80.742,100.74,0.5888
2014-08-21,60.608,80.293,100.52,0.5839
2014-08-22,60.44,80.484,100.49,0.5836
2014-08-25,60.463,79.787,100.05,0.5803
2014-08-26,60.51,79.794,100.27,0.5814
2014-08-27,60.428,79.51,99.9,0.58
2014-08-28,60.448,79.66,100.09,0.5812
2014-08-29,60.61,79.689,100.27,0.5828
2014-09-01,60.513,79.476,100.38,0.5811
2014-09-02,60.523,79.405,100.46,0.5794
2014-09-03,60.678,79.606,99.835,0.5762
2014-09-04,60.39,79.458,99.47,0.5762
2014-09-05,60.37,77.99,98.237,0.5711
2014-09-08,60.388,78.222,97.924,0.5742
2014-09-09,60.38,77.615,96.898,0.5673
2014-09-10,60.79,78.349,97.607,0.5705
2014-09-11,60.8,78.632,98.609,0.5698
2014-09-12,60.81,78.657,98.912,0.5682
2014-09-15,60.648,77.4859,97.338,0.5568
2014-09-16,60.97,78.984,99.062,0.5697
2014-09-17,61.053,79.042,99.212,0.5693
2014-09-18,60.908,78.19,98.987,0.5606
2014-09-19,60.69,78.39,99.732,0.5576
2014-09-22,60.853,78.068,99.129,0.558
2014-09-23,61.0,78.234,99.661,0.5597
2014-09-24,60.98,78.382,99.974,0.562
2014-09-25,60.81,77.793,99.366,0.5569
2014-09-26,61.49,78.156,100.06,0.5641
2014-09-29,61.138,77.547,99.322,0.5594
2014-09-30,61.553,78.04,99.872,0.5621
2014-10-01,61.82,78.135,100.31,0.5642
2014-10-02,61.713,77.829,99.829,0.5655
2014-10-03,61.44,77.891,99.341,0.5665
2014-10-06,61.538,77.009,98.258,0.5606
2014-10-07,61.21,77.747,98.81,0.5647
2014-10-08,61.27,77.575,98.531,0.5666
2014-10-09,60.88,78.099,99.06,0.5668
2014-10-10,61.02,77.39,98.31,0.5656
2014-10-13,61.278,77.382,98.514,0.5693
2014-10-14,61.003,77.54,97.907,0.5693
2014-10-15,61.393,77.52,97.479,0.5716
2014-10-16,61.373,78.621,98.042,0.5785
2014-10-17,61.723,78.962,99.247,0.5795
2014-10-20,61.358,78.219,98.817,0.5728
2014-10-21,61.228,78.276,98.833,0.5723
2014-10-22,61.143,77.669,98.43,0.5708
2014-10-23,61.1,77.283,98.077,0.5705
2014-10-24,61.13,77.3,97.945,0.5649
2014-10-27,61.163,77.497,98.412,0.5654
2014-10-28,61.298,77.784,98.745,0.5678
2014-10-29,61.181,77.861,98.659,0.5653
2014-10-30,61.283,77.345,97.991,0.5626
2014-10-31,61.433,77.387,98.182,0.5619
2014-11-03,61.398,76.2016,96.918,0.5416
2014-11-04,61.413,76.664,98.025,0.5399
2014-11-05,61.288,76.861,98.001,0.5397
2014-11-06,61.37,76.573,97.974,0.5352
2014-11-07,61.493,76.057,97.317,0.5334
2014-11-10,61.513,75.4044,97.621,0.537
2014-11-11,61.53,76.331,97.351,0.5352
2014-11-12,61.49,76.663,97.861,0.5309
2014-11-13,61.368,76.203,96.676,0.5304
2014-11-14,61.593,76.751,96.613,0.5312
2014-11-17,61.708,77.289,96.694,0.5306
2014-11-18,61.823,76.892,96.592,0.5294
2014-11-19,61.718,77.274,96.364,0.5276
2014-11-20,61.938,77.605,96.988,0.5237
2014-11-21,61.923,77.605,97.091,0.5232
2014-11-24,61.76,76.527,96.719,0.5241
2014-11-25,61.853,76.837,97.016,0.5216
2014-11-26,61.84,77.134,97.158,0.5246
2014-11-27,61.788,77.195,97.456,0.5248
2014-11-28,61.853,76.998,97.159,0.5243
2014-12-01,62.203,76.4261,97.372,0.5243
2014-12-02,61.948,77.175,97.357,0.5231
2014-12-03,61.788,76.466,96.582,0.5178
2014-12-04,61.856,76.107,96.978,0.5156
2014-12-05,61.783,76.453,96.776,0.5152
2014-12-08,61.911,76.064,96.482,0.5099
2014-12-09,61.818,76.051,96.659,0.5118
2014-12-10,61.873,76.577,96.952,0.5179
2014-12-11,62.003,77.262,97.539,0.5262
2014-12-12,62.473,77.355,98.13,0.5244
2014-12-15,62.518,77.916,98.263,0.5262
2014-12-16,63.168,78.526,98.713,0.536
2014-12-17,63.653,79.568,100.13,0.5454
2014-12-18,63.518,78.297,98.823,0.5342
2014-12-19,62.983,77.328,98.57,0.529
2014-12-22,63.24,77.34,98.819,0.5291
2014-12-23,63.223,77.2,98.387,0.5256
2014-12-24,63.433,77.146,98.36,0.525
2014-12-25,63.4,77.327,98.6,0.5262
2014-12-26,63.513,77.632,98.839,0.5285
2014-12-29,63.59,77.548,98.943,0.5277
2014-12-30,63.663,77.301,98.677,0.5271
2014-12-31,63.378,77.009,98.565,0.53
2015-01-01,63.028,76.18,98.082,0.526
2015-01-02,63.028,76.277,98.226,0.5261
2015-01-05,63.278,75.949,96.989,0.5252
2015-01-06,63.338,75.538,96.547,0.5297
2015-01-07,63.568,75.409,96.125,0.5351
2015-01-08,63.273,74.806,95.491,0.5299
2015-01-09,62.668,73.839,94.46,0.5227
2015-01-12,62.348,73.838,94.514,0.526
2015-01-13,62.068,73.358,94.06,0.524
2015-01-14,61.973,72.917,93.914,0.5256
2015-01-15,62.088,73.096,94.483,0.5281
2015-01-16,62.058,72.142,94.111,0.5338
2015-01-19,61.863,71.522,93.865,0.5259
2015-01-20,61.638,71.407,92.916,0.5231
2015-01-21,61.648,71.107,93.277,0.5189
2015-01-22,61.553,71.416,93.121,0.5217
2015-01-23,61.598,69.805,92.369,0.5181
2015-01-26,61.433,68.782,91.942,0.5209
2015-01-27,61.473,69.07,92.636,0.5181
2015-01-28,61.403,69.725,93.153,0.5208
2015-01-29,61.351,69.163,92.811,0.5211
2015-01-30,61.796,69.975,93.082,0.522
2015-02-02,62.013,69.981,93.429,0.5279
2015-02-03,61.728,69.93,92.659,0.5243
2015-02-04,61.614,70.513,93.183,0.5232
2015-02-05,61.86,70.007,93.881,0.5274
2015-02-06,61.733,70.743,94.495,0.5247
2015-02-09,61.963,70.105,94.457,0.5201
2015-02-10,62.13,70.294,94.441,0.5235
2015-02-11,62.342,70.574,95.137,0.5222
2015-02-12,62.382,70.489,94.995,0.5186
2015-02-13,62.17,70.824,95.58,0.5223
2015-02-16,62.069,70.641,95.583,0.5227
2015-02-17,62.186,70.404,95.394,0.5242
2015-02-18,62.112,70.759,95.253,0.5205
2015-02-19,62.074,70.69,95.718,0.5224
2015-02-20,62.165,70.586,95.755,0.5218
2015-02-23,62.101,70.603,95.526,0.5211
2015-02-24,62.171,70.383,95.958,0.5222
2015-02-25,62.233,70.573,96.154,0.5231
2015-02-26,61.877,70.249,95.986,0.5202
2015-02-27,61.754,69.114,95.105,0.5167
2015-03-02,61.651,68.95,95.033,0.5151
2015-03-03,61.901,69.113,94.948,0.5143
2015-03-04,61.813,69.047,94.864,0.5161
2015-03-05,62.305,68.956,94.994,0.5201
2015-03-06,62.443,68.812,95.11,0.5196
2015-03-09,62.453,67.652,93.857,0.5164
2015-03-10,62.673,67.822,94.556,0.5156
2015-03-11,62.713,67.078,94.456,0.5175
2015-03-12,62.755,66.119,93.613,0.5163
2015-03-13,62.535,66.371,93.032,0.5148
2015-03-16,63.076,66.204,92.983,0.5196
2015-03-17,62.789,66.311,92.98,0.5168
2015-03-18,62.616,66.285,92.268,0.5156
2015-03-19,62.693,67.941,93.697,0.5215
2015-03-20,62.483,66.594,92.13,0.5169
2015-03-23,62.403,67.526,93.311,0.5198
2015-03-24,62.223,68.037,92.921,0.519
2015-03-25,62.278,67.83,92.281,0.5192
2015-03-26,62.462,68.395,92.823,0.522
2015-03-27,62.829,68.32,93.242,0.5266
2015-03-30,62.515,68.079,92.992,0.5247
2015-03-31,62.509,67.622,92.468,0.5203
2015-04-01,62.306,66.904,92.385,0.5191
2015-04-02,62.169,66.878,92.112,0.5193
2015-04-03,62.06,67.465,92.031,0.5182
2015-04-06,62.06,68.105,92.581,0.5216
2015-04-07,62.06,67.831,92.368,0.5193
2015-04-08,62.309,67.362,92.262,0.5174
2015-04-09,62.182,66.989,92.411,0.5172
2015-04-10,62.314,66.395,91.603,0.5163
2015-04-13,62.269,66.024,91.122,0.5181
2015-04-14,62.391,65.887,91.395,0.5196
2015-04-15,62.314,66.271,91.943,0.5216
2015-04-16,62.39,66.539,92.414,0.5236
2015-04-17,62.326,66.956,92.878,0.5238
2015-04-20,62.543,67.512,93.481,0.5261
2015-04-21,63.145,67.791,94.041,0.5294
2015-04-22,62.878,67.474,93.792,0.5253
2015-04-23,62.935,67.416,94.513,0.5245
2015-04-24,63.287,68.371,95.149,0.5292
2015-04-27,63.655,69.19,96.628,0.535
2015-04-28,63.14,68.819,96.628,0.5311
2015-04-29,63.033,69.062,96.362,0.5299
2015-04-30,63.442,70.431,97.873,0.5327
2015-05-01,63.523,71.219,97.517,0.5316
2015-05-04,63.523,71.219,96.154,0.5293
2015-05-05,63.593,70.827,96.169,0.5289
2015-05-06,63.344,70.78,96.096,0.5276
2015-05-07,63.66,72.124,97.027,0.5326
2015-05-08,64.082,71.992,98.769,0.5348
2015-05-11,63.704,71.321,98.493,0.5313
2015-05-12,64.02,71.272,99.714,0.5324
2015-05-13,64.211,71.976,100.6,0.5353
2015-05-14,64.044,72.609,100.78,0.5368
2015-05-15,63.408,72.23,100.02,0.5314
2015-05-18,63.433,72.556,99.755,0.5311
2015-05-19,63.729,72.102,99.796,0.5309
2015-05-20,63.785,71.013,98.961,0.5281
2015-05-21,63.625,70.549,98.86,0.5243
2015-05-22,63.626,70.627,99.668,0.5251
2015-05-25,63.483,69.87,98.332,0.5221
2015-05-26,63.571,69.666,98.353,0.5222
2015-05-27,63.976,69.572,98.484,0.5196
2015-05-28,63.874,69.535,98.041,0.5156
2015-05-29,63.825,69.883,97.796,0.5149
2015-06-01,63.736,69.961,97.462,0.5125
2015-06-02,63.61,69.4,96.683,0.5089
2015-06-03,63.662,70.895,97.667,0.5127
2015-06-04,64.059,72.042,98.187,0.5148
2015-06-05,64.001,71.655,98.296,0.514
2015-06-08,63.762,70.793,97.345,0.5071
2015-06-09,63.976,72.094,98.157,0.513
2015-06-10,64.038,72.263,98.548,0.5145
2015-06-11,63.799,72.085,98.89,0.5187
2015-06-12,63.999,71.875,99.249,0.5173
2015-06-15,64.092,72.154,99.721,0.5193
2015-06-16,64.052,72.138,99.892,0.5184
2015-06-17,64.182,72.072,100.4,0.5194
2015-06-18,64.003,72.69,101.33,0.5176
2015-06-19,63.645,72.305,101.04,0.5169
2015-06-22,63.492,72.012,100.85,0.5168
2015-06-23,63.507,71.983,100.5,0.5141
2015-06-24,63.6,70.989,100.06,0.5129
2015-06-25,63.562,71.143,99.827,0.5127
2015-06-26,63.511,71.095,100.01,0.5132
2015-06-29,63.444,70.803,99.504,0.5246
2015-06-30,63.724,71.412,100.23,0.519
2015-07-01,63.59,70.787,99.864,0.5189
2015-07-02,63.574,70.102,99.195,0.515
2015-07-03,63.37,70.18,98.921,0.5144
2015-07-06,63.404,70.395,98.723,0.5157
2015-07-07,63.365,69.93,98.845,0.5162
2015-07-08,63.518,69.852,98.23,0.5179
2015-07-09,63.562,70.284,97.688,0.5255
2015-07-10,63.364,70.028,97.403,0.5203
2015-07-13,63.352,70.663,98.303,0.5158
2015-07-14,63.514,69.732,98.33,0.5134
2015-07-15,63.324,69.626,99.016,0.5129
2015-07-16,63.524,69.433,99.329,0.5123
2015-07-17,63.482,69.018,99.064,0.5108
2015-07-20,63.484,68.675,99.041,0.5108
2015-07-21,63.625,68.856,99.073,0.5113
2015-07-22,63.583,69.459,98.906,0.5128
2015-07-23,63.664,69.485,99.416,0.5127
2015-07-24,63.848,70.078,99.061,0.5148
2015-07-27,64.1,70.347,99.419,0.5174
2015-07-28,64.217,71.142,99.928,0.5205
2015-07-29,63.839,70.559,99.634,0.5161
2015-07-30,63.883,70.091,99.711,0.5149
2015-07-31,64.118,70.071,100.03,0.5163
2015-08-03,63.98,70.22,99.949,0.516
2015-08-04,64.124,70.169,99.97,0.5169
2015-08-05,63.819,69.401,99.338,0.513
2015-08-06,63.696,69.376,99.401,0.5101
2015-08-07,63.733,69.554,98.865,0.5104
2015-08-10,63.733,69.554,98.865,0.5104
2015-08-11,63.838,70.243,99.498,0.5117
2015-08-12,64.326,70.938,100.24,0.5137
2015-08-13,64.799,72.225,101.15,0.521
2015-08-14,65.269,72.762,101.88,0.5243
2015-08-17,65.122,72.271,101.88,0.5233
2015-08-18,65.443,72.421,101.99,0.5254
2015-08-19,65.446,72.119,102.48,0.5257
2015-08-20,65.054,72.265,102.02,0.5245
2015-08-21,65.461,73.48,102.71,0.5298
2015-08-24,66.026,75.149,103.62,0.5406
2015-08-25,66.807,77.301,105.22,0.5613
2015-08-26,66.283,76.489,104.01,0.5586
2015-08-27,66.056,74.817,102.25,0.5497
2015-08-28,66.055,74.217,101.8,0.5453
2015-08-31,66.143,73.902,101.8,0.5429
2015-09-01,66.35,74.413,101.93,0.5474
2015-09-02,66.423,74.945,101.68,0.5543
2015-09-03,66.226,74.178,101.37,0.5486
2015-09-04,66.16,73.535,100.96,0.5505
2015-09-07,66.678,74.267,101.14,0.5596
2015-09-08,66.803,74.487,102.04,0.5589
2015-09-09,66.406,74.342,102.25,0.5524
2015-09-10,66.597,74.649,102.27,0.5532
2015-09-11,66.319,74.762,102.4,0.5492
2015-09-14,66.234,75.017,102.2,0.5483
2015-09-15,66.315,74.921,102.29,0.5504
2015-09-16,66.43,74.798,101.93,0.551
2015-09-17,66.196,74.683,102.66,0.5486
2015-09-18,66.122,75.297,102.95,0.55
2015-09-21,65.861,74.401,102.3,0.5487
2015-09-22,65.739,73.494,101.94,0.545
2015-09-23,65.875,73.175,101.14,0.548
2015-09-24,66.162,73.953,100.89,0.55
2015-09-25,66.221,73.948,100.83,0.5501
2015-09-28,66.163,73.994,100.45,0.548
2015-09-29,66.26,74.335,100.53,0.5523
2015-09-30,65.92,74.111,99.915,0.5493
2015-10-01,65.527,73.115,99.093,0.5461
2015-10-02,65.618,73.368,99.352,0.5471
2015-10-05,65.357,73.197,99.199,0.5446
2015-10-06,65.123,72.827,98.678,0.54
2015-10-07,65.184,73.372,99.24,0.5415
2015-10-08,64.939,72.913,99.46,0.5409
2015-10-09,64.995,73.269,99.784,0.5414
2015-10-12,64.772,73.497,99.244,0.5379
2015-10-13,64.782,73.495,99.386,0.5392
2015-10-14,65.085,74.011,99.249,0.5431
2015-10-15,64.849,74.333,100.36,0.5451
2015-10-16,64.784,73.575,100.24,0.5436
2015-10-19,64.695,73.368,99.86,0.5413
2015-10-20,64.951,73.501,100.44,0.543
2015-10-21,64.994,73.716,100.39,0.542
2015-10-22,65.159,73.864,100.47,0.5432
2015-10-23,65.05,72.011,100.07,0.5377
2015-10-26,64.885,71.415,99.364,0.5336
2015-10-27,64.901,71.716,99.652,0.536
2015-10-28,65.067,71.72,99.606,0.5395
2015-10-29,64.946,70.892,99.186,0.5368
2015-10-30,65.444,71.871,100.25,0.5403
2015-11-02,65.415,71.941,100.91,0.5419
2015-11-03,65.541,72.124,101.07,0.5421
2015-11-04,65.531,71.754,101.05,0.5405
2015-11-05,65.585,71.189,100.89,0.5393
2015-11-06,65.86,71.592,100.18,0.5406
2015-11-09,66.133,70.961,99.524,0.5361
2015-11-10,66.468,71.45,100.48,0.5396
2015-11-11,66.193,70.999,100.09,0.5372
2015-11-12,66.063,71.028,100.54,0.5376
2015-11-13,66.048,71.342,100.59,0.5383
2015-11-16,66.051,71.135,100.63,0.5393
2015-11-17,65.897,70.356,100.18,0.5341
2015-11-18,66.037,70.214,100.49,0.5344
2015-11-19,66.075,70.426,100.65,0.5343
2015-11-20,66.085,70.794,101.03,0.5369
2015-11-23,66.05,69.7025,100.34,0.5331
2015-11-24,66.371,70.537,100.36,0.5393
2015-11-25,66.3,70.491,99.98,0.5406
2015-11-26,66.382,70.458,100.4,0.5406
2015-11-27,66.558,70.502,100.51,0.5422
2015-11-30,66.9,70.795,100.56,0.544
2015-12-01,66.508,70.234,100.16,0.5393
2015-12-02,66.461,70.549,100.22,0.5401
2015-12-03,66.557,70.551,99.48,0.5395
2015-12-04,66.803,72.854,101.15,0.5441
2015-12-07,66.636,72.458,100.7,0.541
2015-12-08,66.768,72.261,100.52,0.541
2015-12-09,66.833,72.719,100.33,0.5431
2015-12-10,66.89,73.611,101.55,0.5491
2015-12-11,66.786,73.039,101.24,0.5481
2015-12-14,67.141,72.4315,102.2,0.5446
2015-12-15,67.071,73.652,101.68,0.5533
2015-12-16,66.903,73.089,100.6,0.5493
2015-12-17,66.428,72.153,99.495,0.5418
2015-12-18,66.459,71.987,99.207,0.5421
2015-12-21,66.248,71.906,98.658,0.5455
2015-12-22,66.269,72.231,98.658,0.5462
2015-12-23,66.243,72.458,98.189,0.5468
2015-12-24,66.154,72.092,98.378,0.5465
2015-12-25,65.94,71.2702,98.327,0.5479
2015-12-28,65.94,71.2702,98.327,0.5474
2015-12-29,66.134,72.508,98.443,0.5488
2015-12-30,66.26,72.321,98.185,0.5491
2015-12-31,66.455,72.59,98.43,0.5511
2016-01-01,66.193,71.0666,97.551,0.5498
2016-01-04,66.193,71.0666,97.598,0.5498
2016-01-05,66.601,72.027,97.979,0.557
2016-01-06,66.524,71.444,97.643,0.558
2016-01-07,66.724,71.83,97.608,0.5619
2016-01-08,66.921,73.036,97.882,0.5687
2016-01-11,66.84,71.475,97.056,0.5579
2016-01-12,66.793,72.442,97.12,0.5671
2016-01-13,66.92,72.487,96.642,0.5673
2016-01-14,66.936,72.785,96.54,0.5694
2016-01-15,67.304,73.01,97.043,0.5689
2016-01-18,67.767,72.7889,96.608,0.5789
2016-01-19,67.711,73.683,96.503,0.5761
2016-01-20,67.767,73.865,96.076,0.5759
2016-01-21,67.949,73.826,96.416,0.5796
