Security Code,Tradingsymbol,Issuer Name
532827,PAGEIND,PAGE INDUSTRIES
532900,PAISALO,PAISALO DIGITAL
544657,PAJSON,PAJSON AGRO INDIA 
516030,PAKKA,PAKKA
540648,PALASHSECU,PALASH SECURITIES 
539121,PALCO,PALCO METALS 
541444,PALMJEWELS,PALM JEWELS 
532521,PALREDTEC,PALRED TECHNOLOGIES
544897,PALUCK,PALUCK TECHNOLOGIES 
538742,PANABYTE,PANABYTE TECHNOLOGIES
531349,PANACEABIO,PANACEA BIOTEC
504093,PANAENERG,PANASONIC ENERGY INDIA COMPANY
538860,PANAFIC,PANAFIC INDUSTRIALS
524820,PANAMAPET,PANAMA PETROCHEM
508941,PANCARBON,PANASONIC CARBON INDIA CO.LTD.
513511,PANCHMAHQ,PANCHMAHAL STEEL
531726,PANCHSHEEL,PANCHSHEEL ORGANICS
500322,PANCM,PANYAM CEMENTS & MINERAL INDUS
517397,PANELEC,PAN ELECTRONICS INDIA
544698,PANHR,PAN HR SOLUTION
524055,PANIDPR,PANTHER INDUSTRIAL PRODUCTS LT
511525,PANINDIAC,PAN INDIA CORPORATION
526345,PANJON,PANJON
531280,PANKAJPO,PANKAJ POLYMERS
539469,PANORAMA,PANORAMA STUDIOS INTERNATIONAL
539143,PANTH,PANTH INFINITY
530291,PAOS,PAOS INDUSTRIES
530555,PARACABLES,PARAMOUNT COMMUNICATIONS
543530,PARADEEP,PARADEEP PHOSPHATES 
539889,PARAGMILK,PARAG MILK FOODS 
531255,PARAGONF,PARAGON FINANCE
543367,PARAS,PARAS DEFENCE AND SPACE TECHNO
521246,PARASPETRO,PARAS PETROFILS
524628,PARKERAC,PARKER AGROCHEM EXPORTS
544645,PARKHOSPS,PARK MEDI WORLD
532911,PARLEIND,PARLE INDUSTRIES
507970,PARMCOS-B,PARAMOUNT COSMETICS (INDIA) LT
540467,PARMSILK,PARMESHWARI SILK MILLS
506128,PARNAXLAB,PARNAX LAB
542694,PARSHVA,PARSHVA ENTERPRISES 
511176,PARSHWANA,PARSHWANATH CORPORATION
532780,PARSVNATH,PARSVNATH DEVELOPERS
541347,PARVATI,PARVATI SWEETNERS AND POWER LT
521080,PASARI,PASARI SPINNING MILLS
544448,PASHUPATI,PASHUPATI COTSPIN 
511734,PASUFIN,PASUPATI FINCAP
500456,PASUPTAC,PASUPATI ACRYLON
503092,PASUSPG,PASUPATI SPG.& WVG.MILLS
500368,PATANJALI,PATANJALI FOODS 
544460,PATELCHEM,PATEL CHEM SPECIALITIES LIMITE
531120,PATELENG,PATEL ENGINEERING
544487,PATELRMART,PATEL RETAIL
517417,PATELSAI,PATELS AIRTEMP (INDIA)
524031,PATIDAR,PATIDAR BUILDCON
526381,PATINTLOG,PATEL INTEGRATED LOGISTICS
543798,PATRON,PATRON EXIM 
514326,PATSPINLTD,PATSPIN INDIA
532742,PAUSHAKLTD,PAUSHAK
543915,PAVNAIND,PAVNA INDUSTRIES 
543396,PAYTM,ONE 97 COMMUNICATIONS 
532676,PBAINFRA,PBA INFRASTRUCTURE
514087,PBMPOLY,PBM POLYTEX
506590,PCBL,PCBL CHEMICAL 
524136,PCCOSMA,PEE CEE COSMA SOPE
534809,PCJEWELLER,PC JEWELLER
543814,PCL,PROSPECT CONSUMER PRODUCTS LIM
517119,PCS,PCS TECHNOLOGY
539785,PDMJEPAPER,PUDUMJEE PAPER PRODUCTS LIMITE
538730,PDSL,PDS
523260,PEARLPOLY,PEARL POLYMERS
539273,PECOS,PECOS HOTELS AND PUBS 
531352,PEETISEC,PEETI SECURITIES
533100,PEIL,PREMIER ENERGY AND INFRASTRUCT
513228,PENIND,PENNAR INDUSTRIES
503031,PENINLAND,PENINSULA LAND
526435,PERFEPA,PERFECTPAC
504132,PERMAGN,PERMANENT MAGNETS
544901,PERNIASPOP,PURPLE STYLE LABS
533179,PERSISTENT,PERSISTENT SYSTEMS
517172,PERVASIVE,PERVASIVE COMMODITIES 
524046,PETPLST,PET PLASTICS
532522,PETRONET,PETRONET LNG
532810,PFC,POWER FINANCE CORPORATION
500680,PFIZER,PFIZER
531769,PFLINFOTC,PFL INFOTECH
532748,PFOCUS,PRIME FOCUS
533344,PFS,PTC INDIA FINANCIAL SERVICES L
543540,PGCRL,PEARL GREEN CLUBS AND RESORTS
533581,PGEL,PG ELECTROPLAST
526747,PGFOILQ,PG FOILS
500459,PGHH,PROCTER & GAMBLE HYGIENE & HEA
500126,PGHL,PROCTER & GAMBLE HEALTH LIMITE
532808,PGIL,PEARL GLOBAL INDUSTRIES LIMITE
543290,PGINVIT,POWERGRID INFRA INVESTMENT TRUST - INVIT
524572,PHARMAID,PHARMAIDS PHARMACEUTICALS
500143,PHCAP,P H CAPITAL
503100,PHOENIXLTD,THE PHOENIX MILLS
526481,PHOENXINTL,PHOENIX INTERNATIONAL
542123,PHOSPHATE,THE PHOSPHATE COMPANY 
526588,PHOTOQUP,PHOTOQUIP INDIA
523620,PHRMASI,PHAARMASIA
544902,PHYCHEM,PHYCHEM TECHNOLOGIES 
524808,PHYTO,PHYTO CHEM (INDIA)
530305,PICCADIL,PICCADILY AGRO INDUSTRIES
507498,PICCASUG,PICCADILY SUGAR & ALLIED INDUS
532355,PICTUREHS,PICTUREHOUSE MEDIA
500331,PIDILITIND,PIDILITE INDUSTRIES
543912,PIGL,POWER & INSTRUMENTATION (GUJAR
523642,PIIND,P.I.INDUSTRIES
539883,PILANIINVS,PILANI INVESTMENT AND INDUSTRI
500327,PILITA,PIL ITALICA LIFESTYLE 
544606,PINELABS,PINE LABS 
519439,PIONAGR,PIONEER AGRO EXTRACTS
514300,PIONEEREMB,PIONEER EMBROIDERIES
507864,PIONRINV,PIONEER INVESTCORP
544597,PIRAMALFIN,PIRAMAL FINANCE 
513519,PITTIENG,PITTI ENGINEERING
500333,PIXTRANS,PIX TRANSMISSIONS
539401,PJL,PATDIAM JEWELLERY 
523648,PLASTIBLEN,PLASTIBLENDS INDIA
534060,PMCFIN,PMC FINCORP
539113,PML,PAUL MERCHANTS
532461,PNB,PUNJAB NATIONAL BANK
532366,PNBGILTS,PNB GILTS
540173,PNBHOUSING,PNB HOUSING FINANCE 
532387,PNC,PNC MEDIA AND ENTERTAINMENT LI
539150,PNCINFRA,PNC INFRATECH 
544718,PNGSREVA,PNGS REVA DIAMOND JEWELLERY LI
524210,PNTKYOR,PENTOKEY ORGANY (INDIA)
543352,POBS,PLATINUMONE BUSINESS SERVICES
532626,POCL,PONDY OXIDES & CHEMICALS
524570,PODDARMENT,PODDAR PIGMENTS
539195,POEL,POCL ENTERPRISES
532486,POKARNA,POKARNA
543390,POLICYBZR,PB FINTECH 
507645,POLSON,POLSON
542652,POLYCAB,POLYCAB INDIA 
506605,POLYCHEM,POLYCHEM
526043,POLYCHMP,POLYMECHPLAST MACHINES
531397,POLYCON,POLYCON INTERNATIONAL
531454,POLYLINK,POLYLINK POLYMERS (INDIA)
537573,POLYMAC,POLYMAC THERMOFORMERS
531768,POLYMED,POLY MEDICURE
524051,POLYPLEX,POLYPLEX CORPORATION
539354,POLYSPIN,POLYSPIN EXPORTS
532460,PONNIERODE,PONNI SUGARS (ERODE)
540727,POOJA,POOJAWESTERN METALIKS 
532011,POOJAENT,VASHU BHAGNANI INDUSTRIES LIMI
519359,POONADAL,POONA DAL & OIL INDUSTRIES
524000,POONAWALLA,POONAWALLA FINCORP
531971,POPEES,POPEES BABY CARE INDIA
531870,POPULARES,POPULAR ESTATE MANAGEMENT
532933,PORWAL,PORWAL AUTO COMPONENTS
532898,POWERGRID,POWER GRID CORPORATION OF INDI
544744,POWERICA,POWERICA
543187,POWERINDIA,HITACHI ENERGY INDIA
539302,POWERMECH,POWER MECH PROJECTS 
532934,PPAP,PPAP
544844,PPEL,POOJAA PRECISION ENGG.
542684,PPL,PRAKASH PIPES 
543635,PPLPHARMA,PIRAMAL PHARMA
540717,PQIF,POLO QUEEN INDUSTRIAL AND FINT
530361,PRABHHANS,PRABHHANS INDUSTRIES
513532,PRADPME,PRADEEP METALS
531746,PRAENG,PRAJAY ENGINEERS SYNDICATE
500192,PRAGBOS,PRAG BOSIMI SYNTHETICS
522205,PRAJIND,PRAJ INDUSTRIES
506022,PRAKASH,PRAKASH INDUSTRIES
533239,PRAKASHSTL,PRAKASH STEELAGE
544909,PRANAV,PRANAV CONSTRUCTIONS
544538,PRARUH,PRARUH TECHNOLOGIES
544912,PRASOLCHEM,PRASOL CHEMICALS 
526490,PRATIK,PRATIK PANELS
531637,PRAVEG,PRAVEG
540901,PRAXIS,PRAXIS HOME RETAIL 
539636,PRECAM,PRECISION CAMSHAFTS 
517258,PRECISIO,PRECISION ELECTRONICS
523539,PRECWIRE,PRECISION WIRES INDIA
511016,PREMCAP,PREMIER CAPITAL SERVICES
530331,PREMCO,PREMCO GLOBAL
526247,PREMEXPLN,PREMIER EXPLOSIVES
500540,PREMIER,PREMIER
514354,PREMIERPOL,PREMIER POLYFILM
509835,PREMSYN,PREMIER SYNTHETICS
531802,PRERINFRA,PRERNA INFRABUILD
533274,PRESTIGE,PRESTIGE ESTATES PROJECTS
543363,PREVEST,PREVEST DENPRO 
540293,PRICOLLTD,PRICOL 
519262,PRIMAGR,PRIMA AGRO
531246,PRIMAIN,PRIMA INDUSTRIES
544855,PRIMAINNO,PRIMA INNOVATION 
530589,PRIMAPLA,PRIMA PLASTICS
535514,PRIMECAPM,PRIME CAPITAL MARKET
540404,PRIMEFRESH,PRIME FRESH
530695,PRIMEPRO,PRIME PROPERTY DEVELOPMENT COR
500337,PRIMESECU,PRIME SECURITIES
521149,PRIMEURB,PRIME URBAN DEVELOPMENT INDIA
519299,PRIMIND,PRIME INDUSTRIES
506852,PRIMO,PRIMO CHEMICALS 
542907,PRINCEPIPE,PRINCE PIPES AND FITTINGS LIMI
544899,PRIORITY,PRIORITY JEWELS 
531735,PRISMFN,PRISM FINANCE
512217,PRISMMEDI,PRISM MEDICO AND PHARMACY
501314,PRISMX,PRISMX GLOBAL VENTURES
531688,PRITHVIEXCH,PRITHVI EXCHANGE (INDIA) LIMIT
539359,PRITIKAUTO,PRITIKA AUTO INDUSTRIES LIMITE
530117,PRIVISCL,PRIVI SPECIALITY CHEMICALS LIM
524580,PRIYALT,PRIYA
540703,PROCLB,PRO CLB GLOBAL
544643,PRODOCS,PRODOCS SOLUTIONS
511557,PROFINC,PRO FIN CAPITAL SERVICES
526494,PROMACT,PROMACT PLASTICS 
543375,PROMAX,PROMAX POWER 
534675,PROZONER,PROZONE REALTY
500338,PRSMJOHNSN,PRISM JOHNSON
519014,PRSNTIN,PRASHANT INDIA
543527,PRUDENT,PRUDENT CORPORATE ADVISORY SER
500342,PRUDMOULI,PRUDENTIAL SUGAR CORPORATION L
533295,PSB,PUNJAB & SIND BANK
544752,PSCELESTIA,PROPSHARE CELESTIA
505502,PSITINFRA,PS IT INFRASTRUCTURE & SERVICE
540544,PSPPROJECT,PSP PROJECTS 
544462,PSTITANIA,PROPSHARE TITANIA
590108,PSUBNKBEES,NIPPON INDIA NIFTY PSU BANK BEES ETF
532524,PTC,PTC INDIA
539006,PTCIL,PTC INDUSTRIES
509220,PTL,PTL ENTERPRISES
512591,PULSRIN,PULSAR INTERNATIONAL
512461,PUNCTRD,PUNCTUAL TRADING
506618,PUNJABCHEM,PUNJAB CHEMICALS AND CROP PROT
500346,PUNJCOMMU,PUNJAB COMMUNICATIONS
530077,PURETROP,PURETROP FRUITS
523315,PURITY,PURITY FLEX PACK
538993,PUROHITCON,PUROHIT CONSTRUCTION 
540159,PURPLE,PURPLE AGROTECH INDUSTRIES LIM
544627,PURPLEWAVE,PURPLE WAVE INFOCOM
538647,PURSHOTTAM,PURSHOTTAM INVESTOFIN
532891,PURVA,PURAVANKARA 
517556,PVP,PVP VENTURES
532689,PVRINOX,PVR INOX
536659,PVVINFRA,PVV INFRA 
531437,PWASML,PRAKASH WOOLLEN & SYNTHETIC MI
544609,PWL,PHYSICSWALLAH 
543969,PYRAMID,PYRAMID TECHNOPLAST 
538646,QGO,QGO FINANCE
590099,QGOLDHALF,QUANTUM GOLD FUND ETF
590110,QNIFTY,QUANTUM NIFTY 50 ETF
543460,QRIL,QUALITY RO INDUSTRIES 
544872,QTFOODS,Q&T FOODS
511116,QUADRANT,QUADRANT TELEVENTURES
530281,QUANTDIA,QUANTUM DIGITAL VISION (INDIA)
539978,QUESS,QUESS CORP 
500069,QUESTCAP,QUEST CAPITAL MARKETS
539678,QUICKHEAL,QUICK HEAL TECHNOLOGIES LIMITE
539515,QUINT,QUINT DIGITAL 
524502,RAAJMEDI,RAAJ MEDISAFE INDIA
538540,RAAMA,RAAMA FINANCE
537785,RACE,RACE ECO CHAIN
544503,RACHIT,RACHIT PRINTS 
520073,RACLGEAR,RACL GEARTECH 
541703,RACONTEUR,RACONTEUR GLOBAL RESOURCES LIM
590070,RADAAN,RADAAN MEDIAWORKS (I)
531273,RADHEDE,RADHE DEVELOPERS (INDIA)
540125,RADHIKAJWE,RADHIKA JEWELTECH 
543732,RADIANTCMS,RADIANT CASH MANAGEMENT SERVIC
532497,RADICO,RADICO KHAITAN
540366,RADIOCITY,MUSIC BROADCAST 
531412,RADIXIND,RADIX INDUSTRIES (INDIA) LIMIT
538921,RAFL,RAGHUVANSH AGROFARMS 
526813,RAGHUNAT,RAGHUNATH INTERNATIONAL
514316,RAGHUSYN,RAGHUVIR SYNTHETICS
531552,RAGHUTOB,RAGHUNATH TOBACCO CO.LTD.
543265,RAILTEL,RAILTEL CORPORATION OF INDIA L
500339,RAIN,RAIN INDUSTRIES
543524,RAINBOW,RAINBOW CHILDREN'S MEDICARE LI
531694,RAINBOWF,RAINBOW FOUNDATIONS
503127,RAJABAH,RAJA BAHADUR INTERNATIONAL
531500,RAJESHEXPO,RAJESH EXPORTS
526823,RAJINFRA,RAJESWARI INFRASTRUCTURE LIMIT
539495,RAJKOTINV,RAJKOT INVESTMENT TRUST LIMITE
514028,RAJKSYN,RAJKAMAL SYNTHETICS
541601,RAJNISH,RAJNISH WELLNESS 
522257,RAJOOENG,RAJOO ENGINEERS
530111,RAJPACK,RAJ PACKAGING INDUSTRIES
532503,RAJPALAYAM,RAJAPALAYAM MILLS
539090,RAJPUTANA,RAJPUTANA INVESTMENT AND FINAN
517522,RAJRATAN,RAJRATAN GLOBAL WIRE
530699,RAJRILTD,RAJ RAYON INDUSTRIES
526873,RAJSEC,RAJASTHAN SECURITIES
506975,RAJSPTR,RAJASTHAN PETRO SYNTHETICS
500354,RAJSREESUG,RAJSHREE SUGARS & CHEMICALS LT
530253,RAJTUBE,RAJASTHAN TUBE MANUFACTURING C
532826,RAJTV,RAJ TELEVISION NETWORK
511185,RAJVI,RAJVI LOGITRADE
526095,RALEGRA,RAVILEELA GRANITES
500355,RALLIS,RALLIS INDIA
500356,RAMANEWS,SHREE RAMA NEWSPRINT
500358,RAMAPETRO,RAMA PETROCHEMICALS
524037,RAMAPHO,RAMA PHOSPHATES
500357,RAMAPPR-B,RAMA PAPER MILLS
539309,RAMASTEEL,RAMA STEEL TUBES 
523289,RAMAVISION,RAMA VISION
544803,RAMBHAJO,ADVIT JEWELS 
500260,RAMCOCEM,THE RAMCO CEMENTS
532369,RAMCOIND,RAMCO INDUSTRIES
532370,RAMCOSYS,RAMCO SYSTEMS
514223,RAMGOPOLY,RAMGOPAL POLYTEX
530951,RAMINFO,RAMINFO
533262,RAMKY,RAMKY INFRASTRUCTURE
522281,RAMRAT,RAM RATNA WIRES
530925,RAMSONS,RAMSONS PROJECTS
507490,RANASUG,RANA SUGARS
531228,RANDER,RANDER CORPORATION
505800,RANEHOLDIN,RANE HOLDINGS
541945,RANJEET,RANJEET MECHATRONICS 
531572,RANJITSE,RANJIT SECURITIES
531583,RAP,RAP CORP
500360,RAPICUT,RAPICUT CARBIDES
501351,RAPIDIN,RAPID INVESTMENTS
522207,RASANDIK,RASANDIK ENGINEERING INDUSTRIE
531233,RASIELEC,RASI ELECTRODES
507966,RASRESOR,RAS RESORTS & APART HOTELS
543417,RATEGAIN,RATEGAIN TRAVEL TECHNOLOGIES L
532918,RATHIBAR,RATHI BARS
504903,RATHIST,RATHI STEEL & POWER
540796,RATNABHUMI,RATNABHUMI DEVELOPERS 
520111,RATNAMANI,RATNAMANI METALS & TUBES
507300,RAVALSUGAR,THE RAVALGAON SUGAR FARM LIMIT
544629,RAVEL,RAVELCARE 
541634,RAWEDGE,RAW EDGE INDUSTRIAL SOLUTIONS
526640,RAYALEMA,ROYALE MANOR HOTELS & INDUSTRI
500330,RAYMOND,RAYMOND
543248,RBA,RESTAURANT BRANDS ASIA 
540065,RBLBANK,RBL BANK 
543285,RCAN,RAJESHWARI CANS 
538707,RCCL,RAJASTHAN CYLINDERS & CONTAINE
524230,RCF,RASHTRIYA CHEMICALS & FERTILIZ
539673,RCL,RADHAGOBIND COMMERCIAL 
532712,RCOM,RELIANCE COMMUNICATIONS
533285,RDBIPL,RDB INFRASTRUCTURE AND POWER L
533608,RDBRL,RDB RASAYANS
544640,RDEL,RIDDHI DISPLAY EQUIPMENTS LIMI
544552,RDGAIL,RUKMANI DEVI GARG AGRO IMPEX L
530053,REALECO,REAL ECO-ENERGY
532955,RECLTD,REC
544755,RECODE,RECODE STUDIOS
532805,REDINGTON,REDINGTON 
543957,REDTAPE,REDTAPE 
543617,REETECH,REETECH INTERNATIONAL
532884,REFEX,REFEX INDUSTRIES
544485,REGAAL,REGAAL RESOURCES
531033,REGAL,REGAL ENTERTAINMENT & CONSULTA
517393,REGANTO,REGANTO ENTERPRISES
515018,REGENCERAM,REGENCY CERAMICS
540175,REGENCY,REGENCY FINCORP
512624,REGENTRP,REGENT ENTERPRISES 
543208,REGIS,REGIS INDUSTRIES
530517,RELAXO,RELAXO FOOTWEARS
503162,RELCHEMQ,RELIANCE CHEMOTEX INDUSTRIES L
532124,RELIABVEN,RELIABLE VENTURES INDIA
500325,RELIANCE,RELIANCE INDUSTRIES
539760,RELICAB,RELICAB CABLE MANUFACTURING LI
511712,RELICTEC,RELIC TECHNOLOGIES
532915,RELIGARE,RELIGARE ENTERPRISES
500390,RELINFRA,RELIANCE INFRASTRUCTURE
504341,RELTD,RAVINDRA ENERGY
526570,REMAGNET,MIDWEST ENERGY
513043,REMIEDEL,REMI EDELSTAHL TUBULARS LIMITE
530919,REMSONSIND,REMSONS INDUSTRIES
544915,RENTOMOJO,RENTOMOJO 
532670,RENUKA,SHREE RENUKA SUGARS
535322,REPCOHOME,REPCO HOME FINANCE
544463,REPONO,REPONO
532687,REPRO,REPRO INDIA
543805,RESGEN,RESGEN
524218,RESONANCE,RESONANCE SPECIALTIES
505509,RESPONIND,RESPONSIVE INDUSTRIES
538273,RESPONSINF,RESPONSE INFORMATICS
515085,RESTILE,RESTILE CERAMICS
543902,RETINA,RETINA PAINTS 
531888,REXNORD,REXNORD ELECTRONICS & CONTROLS
543744,REXSEAL,REX SEALING AND PACKING INDUST
544771,RFIL,RAJNANDINI FASHION INDIA LIMIT
511740,RFL,RUPAREL FOOD PRODUCTS
543256,RFLL,RITA FINANCE AND LEASING LIMIT
539435,RFSL,RICHFIELD FINANCIAL SERVICES L
539669,RGF,RGF CAPITAL MARKETS 
539922,RGIL,ROTOGRAPHICS (INDIA) 
532923,RGL,RENAISSANCE GLOBAL
519191,RGRL,RETRO GREEN REVOLUTION 
543590,RHETAN,RHETAN TMT 
540709,RHFL,RELIANCE HOME FINANCE 
534076,RHIM,RHI MAGNESITA INDIA
543901,RHL,ROBUST HOTELS
531952,RIBATEX,RIBA TEXTILES
530271,RICHUNV,RICH UNIVERSE NETWORK
520008,RICOAUTO,RICO AUTO INDUSTRIES
524480,RIDDHI,RIDDHI SIDDHI GLUCO BIOLS
540590,RIDDHICORP,RIDDHI CORPORATE SERVICES LIMI
523445,RIIL,RELIANCE INDUSTRIAL INFRASTRUC
544734,RIIT,RAAJMARG INFRA INVESTMENT TRUST - INVIT
517035,RIR,RIR POWER ELECTRONICS
530251,RISAINTL,RISA INTERNATIONAL
531539,RISHDIGA,RISHABH DIGHA STEEL & ALLIED P
526861,RISHILASE,RISHI LASER
526492,RISHIROOP,RISHIROOP 
523021,RISHITECH,RISHI TECHTEX
542383,RITCO,RITCO LOGISTICS 
541556,RITES,RITES 
519097,RITESHIN,RITESH INTERNATIONAL
540843,RITHWIKFMS,RITHWIK FACILITY MANAGEMENT SE
544804,RIYAASAT,RIYAASAT LIFESTYLE 
509845,RJSHAH,R.J.SHAH & CO.LTD.
511169,RKDAGRRTL,RKD AGRI AND RETAIL
533294,RKDL,RAVI KUMAR DISTILLERIES
532527,RKFORGE,RAMKRISHNA FORGINGS
512618,RLF,RLF
540358,RMC,RMC SWITCHGEARS
544456,RMDRIP,R M DRIP AND SPRINKLERS SYSTEM
532661,RML,RANE (MADRAS)
538119,RNBDENIMS,R&B DENIMS
517286,RNITAI,RNIT AI SOLUTIONS
543787,ROBU,MACFOS 
531822,RODIUM,RODIUM REALTY
532699,ROHLTD,ROYAL ORCHID HOTELS
543171,ROJL,RO JEWELS 
505807,ROLCOEN,ROLCON ENGINEERING CO.LTD.
543325,ROLEXRINGS,ROLEX RINGS 
502448,ROLLT,ROLLATAINERS
533093,ROML,RAJ OIL MILLS
542145,RONI,RONI HOUSEHOLDS 
530991,ROOPAIND,ROOPA INDUSTRIES
542599,ROOPSHRI,ROOPSHRI RESORTS 
531324,ROSELABS,ROSELABS FINANCE
512115,ROSEMER,ROSE MERC.LTD.
543213,ROSSARI,ROSSARI BIOTECH
533168,ROSSELLIND,ROSSELL INDIA
517500,ROTO,ROTO PUMPS
543228,ROUTE,ROUTE MOBILE 
526193,ROYALCU,ROYAL CUSHION VINYL PRODUCTS L
512047,ROYALIND,ROYAL INDIA CORPORATION LIMITE
539837,RPEL,RAGHAV PRODUCTIVITY ENHANCERS
532983,RPGLIFE,RPG LIFE SCIENCES
532939,RPOWER,RELIANCE POWER
533284,RPPINFRA,RPP INFRA PROJECTS
542333,RPSGVENT,RPSG VENTURES
530525,RRETAIL,RAJNISH RETAIL
511626,RRFIN,RR FINANCIAL CONSULTANTS
531307,RRIL,RRIL
531667,RRMETAL,RR METALMAKERS INDIA
530917,RRSECUR,R.R.SECURITIES
530179,RSCINT,RSC INTERNATIONAL
539875,RSDFIN,RSD FINANCE 
544731,RSL,RAJPUTANA STAINLESS
517447,RSSOFTWARE,R.S.SOFTWARE INDIA
540082,RSTL,RIDDHI STEEL AND TUBE 
500350,RSWM,RSWM
532735,RSYSTEMS,R SYSTEMS INTERNATIONAL
538611,RTFL,REAL TOUCH FINANCE 
534597,RTNINDIA,RATTANINDIA ENTERPRISES LIMITE
533122,RTNPOWER,RATTANINDIA POWER
531215,RTSPOWR,RTS POWER CORPORATION
500367,RUBFILA,RUBFILA INTERNATIONAL
544578,RUBICON,RUBICON RESEARCH
503169,RUBYMILLS,RUBY MILLS
509020,RUCHINFRA,RUCHI INFRASTRUCTURE
532785,RUCHIRA,RUCHIRA PAPERS
539226,RUDRA,RUDRA GLOBAL INFRA PRODUCTS LI
514010,RUDRAECO,RUDRA ECOVATION
530449,RUNGTAIR,RUNGTA IRRIGATION
533552,RUPA,RUPA & COMPANY
533470,RUSHIL,RUSHIL DECOR
543669,RUSTOMJEE,KEYSTONE REALTORS 
543251,RVHL,RAVINDER HEIGHTS 
542649,RVNL,RAIL VIKAS NIGAM 
517273,S&SPOWER,S&S POWER SWITCHGEAR
544526,SAATVIKGL,SAATVIK GREEN ENERGY 
539112,SAB,SAB INDUSTRIES
530461,SABOOSOD,SABOO SODIUM CHLORO
531869,SACHEMT,SACHETA METALS
532710,SADBHAV,SADBHAV ENGINEERING
539346,SADBHIN,SADBHAV INFRASTRUCTURE PROJECT
506642,SADHNANIQ,SADHANA NITROCHEM
523025,SAFARI,SAFARI INDUSTRIES (INDIA)
544596,SAFECURE,SAFECURE SERVICES 
531436,SAFFRON,SAFFRON INDUSTRIES
540143,SAGARSOFT,SAGARSOFT (INDIA) 
502090,SAGCEM,SAGAR CEMENTS
511533,SAHARAHOUS,SAHARA HOUSINGFINA CORPORATION
511754,SAHLIBHFI,SHALIBHADRA FINANCE
532841,SAHYADRI,SAHYADRI INDUSTRIES
531931,SAICAPI,SAI CAPITAL
512097,SAICOM,SAIANAND COMMERCIAL
500113,SAIL,STEEL AUTHORITY OF INDIA
543541,SAILANI,SAILANI TOURS N TRAVELS LIMITE
530265,SAINIK,SAINIK FINANCE & INDUSTRIES LT
544742,SAIPARENT,SAI PARENTERAL'S 
507315,SAKHTISUG,SAKTHI SUGARS
590051,SAKSOFT,SAKSOFT
511066,SAKTHIFIN,SAKTHI FINANCE
532713,SAKUMA,SAKUMA EXPORTS
540642,SALASAR,SALASAR TECHNO ENGINEERING LIM
539353,SALAUTO,SAL AUTOMOTIVE
540181,SALEM,SALEM ERODE INVESTMENTS
526554,SALGUTI,SALGUTI INDUSTRIES
590056,SALONA,SALONA COTSPIN
500370,SALORAINTL,SALORA INTERNATIONAL
503635,SALSAIN,SHREE SALASAR INVESTMENT
532604,SALSTEEL,S.A.L.STEEL
517059,SALZERELEC,SALZER ELECTRONICS
521240,SAMBANDAM,SAMBANDAM SPINNING MILLS
511630,SAMBHAAV,SAMBHAAV MEDIA
544430,SAMBHV,SAMBHV STEEL TUBES
532005,SAMINDUS,SAM INDUSTRIES
520075,SAMKRG,SAMKRG PISTONS & RINGS
535789,SAMMAANCAP,SAMMAAN CAPITAL 
543376,SAMOR,SAMOR REALITY 
534598,SAMPANN,SAMPANN UTPADAN INDIA 
544520,SAMPAT,SAMPAT ALUMINIUM
530617,SAMPRE,SAMPRE NUTRITIONS
543229,SAMRATFORG,SAMRAT FORGINGS 
530125,SAMRATPH,SAMRAT PHARMACHEM
539267,SAMSRITA,SAMSRITA LABS
500371,SAMTELIN,SAMTEL INDIA
521206,SAMTEX,SAMTEX FASHIONS
530025,SAMYAKINT,SAMYAK INTERNATIONAL
521222,SANBLUE,SANBLUE CORPORATION
511563,SANCF,SANCHAY FINVEST
543897,SANCODE,SANCODE TECHNOLOGIES 
523116,SANCTRN,SANCO TRANS
526725,SANDESH,SANDESH
541163,SANDHAR,SANDHAR TECHNOLOGIES 
504918,SANDUMA,SANDUR MANGANESE & IRON ORES L
524703,SANDUPHQ,SANDU PHARMACEUTICALS
538714,SANGAMFIN,SANGAM FINSERV 
514234,SANGAMIND,SANGAM (INDIA)
530073,SANGHVIMOV,SANGHVI MOVERS
532435,SANINFRA,SANMIT INFRA
531569,SANJIVIN,SANJIVANI PARANTERAL
500674,SANOFI,SANOFI INDIA
516096,SANPA,SANGAL PAPERS
543358,SANSERA,SANSERA ENGINEERING 
514280,SANTETX,SANRHEA TECHNICAL TEXTILES
519260,SANWARIA,SANWARIA CONSUMER
538992,SAPL,SAR  AUTO PRODUCTS 
543397,SAPPHIRE,SAPPHIRE FOODS INDIA 
538795,SAPPL,SHREE AJIT PULP AND PAPER
504614,SARDAEN,SARDA ENERGY & MINERALS
532163,SAREGAMA,SAREGAMA INDIA
526885,SARLAPOLY,SARLA PERFORMANCE FIBERS
530993,SARTHAKGL,SARTHAK GLOBAL
531930,SARTHAKIND,SARTHAK INDUSTRIES
543688,SARVESHWAR,SARVESHWAR FOODS 
539124,SARVOTTAM,SURVOTTAM FINVEST
506313,SASHWAT,SASHWAT TECHNOCRATS
532663,SASKEN,SASKEN TECHNOLOGIES 
533202,SATCH,SATCHMO HOLDINGS
539201,SATIA,SATIA INDUSTRIES
539404,SATIN,SATIN CREDITCARE NETWORK LIMIT
539218,SAUMYA,SAUMYA CONSULTANTS
502175,SAURASHCEM,SAURASHTRA CEMENT
512634,SAVERA,SAVERA INDUSTRIES
531893,SAWACA,SAWACA ENTERPRISES
