Date,Client_Index_Futures_Long,Client_Index_Futures_Short,Client_Index_Futures_Net,Client_Stock_Futures_Long,Client_Stock_Futures_Short,Client_Stock_Futures_Net,Client_Index_Call_Long,Client_Index_Call_Short,Client_Index_Put_Long,Client_Index_Put_Short,DII_Index_Futures_Long,DII_Index_Futures_Short,DII_Index_Futures_Net,DII_Stock_Futures_Long,DII_Stock_Futures_Short,DII_Stock_Futures_Net,DII_Index_Call_Long,DII_Index_Call_Short,DII_Index_Put_Long,DII_Index_Put_Short,FII_Index_Futures_Long,FII_Index_Futures_Short,FII_Index_Futures_Net,FII_Stock_Futures_Long,FII_Stock_Futures_Short,FII_Stock_Futures_Net,FII_Index_Call_Long,FII_Index_Call_Short,FII_Index_Put_Long,FII_Index_Put_Short,Pro_Index_Futures_Long,Pro_Index_Futures_Short,Pro_Index_Futures_Net,Pro_Stock_Futures_Long,Pro_Stock_Futures_Short,Pro_Stock_Futures_Net,Pro_Index_Call_Long,Pro_Index_Call_Short,Pro_Index_Put_Long,Pro_Index_Put_Short,Total_Index_Futures_OI,FII_Long_Ratio_Pct
2024-12-13,364059,244826,119233,2656090,341285,2314805,5680424,6407416,6119200,6886421,143883,152647,-8764,160225,3916388,-3756163,500,0,259290,0,139706,200264,-60558,3027265,1992295,1034970,2148762,1530969,2161479,1467338,60018,109929,-49911,779680,373292,406388,2322371,2213672,2276572,2462782,707666,41.09
2024-12-16,389326,242328,146998,2694694,342158,2352536,7570928,8101612,6356756,7414212,145027,152627,-7600,161901,3925273,-3763372,500,0,249310,0,128318,203356,-75038,2994911,2013311,981600,2309301,1840026,2245395,1532955,53096,117456,-64360,806981,377745,429236,2902861,2841952,2710867,2615161,715767,38.69
2024-12-17,422750,254504,168246,2737370,338566,2398804,10821694,10451061,6312599,7112397,145199,153758,-8559,164739,3948755,-3784016,500,0,236310,0,119667,210765,-91098,2943712,2056697,887015,3186744,3062468,2158102,1620141,56110,124699,-68589,870794,372597,498197,3561132,4056541,2803272,2777745,743726,36.22
2024-12-18,452257,250395,201862,2723056,331349,2391707,12429119,11681565,6394677,6977934,145376,153398,-8022,169043,3960564,-3791521,500,0,232310,0,116654,217996,-101342,2967110,2093154,873956,4026246,4081167,2093082,1654261,49237,141735,-92498,899956,374098,525858,4334330,5027463,2558702,2646576,763524,34.86
2024-12-19,470416,258448,211968,2745755,333101,2412654,7026340,6806232,4384290,5189710,145594,153017,-7423,169750,3982935,-3813185,500,0,223822,0,116414,241758,-125344,2958839,2124731,834108,1802082,1855767,1722562,1267357,51712,130913,-79201,956439,390016,566423,2626628,2793551,2002499,1876106,784136,32.5
2024-12-20,487217,262525,224692,2716657,317595,2399062,8921942,8599350,4844458,5701012,145622,155714,-10092,176714,4002110,-3825396,500,0,227902,0,123125,271503,-148378,2983127,2148707,834420,2016330,2174820,2135422,1743739,66759,132981,-66222,977501,385587,591914,2957422,3122024,2231150,1994181,822723,31.2
2024-12-23,461574,248155,213419,2670142,317630,2352512,9938738,9307389,6440961,6727434,145573,155974,-10401,178815,4006159,-3827344,500,0,220322,0,122450,279437,-156987,3081283,2143084,938199,2367008,2620359,2230530,2040680,69320,115351,-46031,924965,388332,536633,2836927,3215425,2369842,2493541,798917,30.47
2024-12-24,449623,241537,208086,2669541,312042,2357499,6484898,6560284,5405591,6084625,140538,155744,-15206,183592,4022478,-3838886,500,0,189322,0,78880,251313,-172433,3121221,2145069,976152,2019150,1786817,2310375,1731569,66770,87217,-20447,889045,383810,505235,2036385,2193832,1977096,2066190,735811,23.89
2024-12-26,441007,211022,229985,2536941,263193,2273748,2747576,2631721,2225574,2892809,121224,154568,-33344,133430,3936847,-3803417,0,0,174079,0,45149,200027,-154878,3070623,1997533,1073090,577155,584240,969612,652583,43892,85655,-41763,638941,182362,456579,1062777,1171547,1427546,1251419,651272,18.41
2024-12-27,435712,208221,227491,2574007,268231,2305776,3180036,3120232,2590261,3207234,147128,154638,-7510,136747,3961889,-3825142,0,0,167277,0,45536,220084,-174548,3105408,2014662,1090746,680357,632088,1027180,704122,40018,85451,-45433,635692,207072,428620,1264034,1372107,1489943,1363306,668394,17.14
2024-12-30,456512,224141,232371,2594598,282637,2311961,3871226,3835779,2787257,3508974,150352,154638,-4286,141308,3998595,-3857287,0,0,163276,0,39562,236829,-197267,3157837,2035763,1122074,784230,636482,1090101,696848,52668,83486,-30818,658084,234832,423252,1436049,1619244,1614511,1449322,699094,14.31
2024-12-31,481310,237584,243726,2622810,286682,2336128,3751265,3889809,2829212,3782505,150405,153854,-3449,149959,4021545,-3871586,0,0,173276,0,41776,263838,-222062,3126066,2047045,1079021,1003029,666062,1398048,687490,70324,88539,-18215,684685,228248,456437,1346902,1545326,1689009,1619549,743815,13.67
2025-01-01,488759,228827,259932,2640198,292590,2347608,3802525,4061975,3190614,4118006,150492,153654,-3162,152792,4015584,-3862792,0,0,173276,0,43499,277695,-234196,3108566,2040552,1068014,1094329,692546,1467525,784836,63304,85878,-22574,680380,233210,447170,1480306,1622639,1845533,1774105,746054,13.54
2025-01-02,439460,218618,220842,2590307,311441,2278866,2421452,2558277,2373614,3018568,153937,153724,213,154219,4016210,-3861991,0,0,193276,0,64885,267231,-202346,3244099,2005431,1238668,719961,620019,1046469,686244,58839,77548,-18709,624568,280111,344457,1243536,1206653,1460951,1369498,717121,19.54
2025-01-03,462771,211431,251340,2616362,315163,2301199,3823984,3952263,2626682,3492254,154319,153324,995,152983,4015793,-3862810,70,0,193276,0,60264,290258,-229994,3257556,2035717,1221839,956105,922546,1231911,874269,56415,78756,-22341,623513,283741,339772,1517443,1422793,1671614,1356961,733769,17.19
2025-01-06,462533,220895,241638,2605966,322566,2283400,4713580,4558452,2664028,3517749,154781,154099,682,155408,3994640,-3839232,70,0,177076,0,62822,285299,-222477,3241505,2076510,1164995,1174890,1043964,1288557,897466,55573,75416,-19843,664008,273171,390837,1605378,1891502,1736108,1450554,735709,18.05
2025-01-07,449651,213456,236195,2592485,336701,2255784,4786182,4572262,3137327,3816069,152336,154104,-1768,163508,3993786,-3830278,70,0,175956,0,72461,293478,-221017,3268746,2069741,1199005,1161717,1092098,1256928,931818,63473,76883,-13410,660560,285071,375489,1518393,1802002,1709073,1531397,737921,19.8
2025-01-08,467032,201899,265133,2615586,342298,2273288,5160381,4769205,3384516,4000199,151298,154034,-2736,171459,4004616,-3833157,70,0,170956,0,74043,312364,-238321,3248241,2086824,1161417,1232669,1231714,1327306,1031742,66753,90829,-24076,693990,295538,398452,1603077,1995278,1768235,1619071,759126,19.16
2025-01-09,502036,213533,288503,2653979,350020,2303959,4062526,3732381,2476846,3142987,150468,154109,-3641,174362,4021971,-3847609,70,0,165198,0,64037,331866,-267829,3210373,2108602,1101771,855704,858878,1083977,790972,84409,101442,-17033,745071,303192,441879,1357851,1684892,1530496,1322559,800950,16.17
2025-01-10,519826,205748,314078,2599609,346453,2253156,4958128,4586620,2737500,3448562,147869,150458,-2589,180688,4020241,-3839553,70,0,159470,0,64563,342373,-277810,3266583,2106723,1159860,1028141,1042729,1328826,1011454,85412,119091,-33679,751889,325352,426537,1663419,2020409,1697621,1463401,817670,15.87
2025-01-13,532439,208205,324234,2539424,340272,2199152,5767268,5223701,2814082,3524981,148051,149738,-1687,188192,4048054,-3859862,70,0,154930,0,66012,361222,-295210,3348464,2147874,1200590,1377906,1315385,1585139,1099050,90426,117763,-27337,788035,327915,460120,1887185,2493343,1712451,1642571,836928,15.45
2025-01-14,524445,204901,319544,2535856,336966,2198890,5727624,5404973,3395829,4076420,149971,149738,233,189850,4101120,-3911270,70,0,161430,0,73366,368203,-294837,3395666,2125640,1270026,1480455,1274977,1632758,1104814,82368,107308,-24940,781473,339119,442354,1744450,2272649,1741098,1749881,830150,16.61
2025-01-15,519216,206343,312873,2553886,353504,2200382,6030562,5560831,3600773,4082830,150054,149738,316,195250,4092156,-3896906,70,0,161430,0,76241,366445,-290204,3442354,2142663,1299691,1463331,1436608,1543010,1198981,77493,100478,-22985,762093,365260,396833,1855842,2352366,1708243,1731646,823004,17.22
2025-01-16,510103,202961,307142,2593301,351898,2241403,4411618,4260792,2724119,3389106,169145,152948,16197,199438,4081482,-3882044,70,0,161274,0,75660,373156,-297496,3375036,2144061,1230975,1223173,1015277,1249862,735664,74108,99951,-25843,781278,371612,409666,1487979,1846771,1481678,1492163,829016,16.86
2025-01-17,524698,209131,315567,2591046,351525,2239521,5151637,4907178,2958821,3600039,179935,152948,26987,211693,4073134,-3861441,70,0,156274,0,75904,402742,-326838,3371180,2148229,1222951,1355420,1208725,1322284,884346,82066,97782,-15716,780033,381064,398969,1657263,2048487,1564668,1517661,862603,15.86
2025-01-20,518427,199997,318430,2598676,349555,2249121,5016747,4957202,3573282,4099293,180045,152298,27747,226736,4004567,-3777831,70,0,155274,0,86413,419552,-333139,3397849,2174477,1223372,1435542,1235584,1480698,1030471,82258,95296,-13038,793669,488331,305338,1758933,2018506,1630692,1710181,867143,17.08
2025-01-21,526487,210506,315981,2638181,361596,2276585,5965964,5679756,3167647,3860257,182751,152798,29953,235521,4100880,-3865359,70,0,140274,0,91228,441205,-349977,3376423,2235022,1141401,1635318,1452484,1561029,1121913,101624,97581,4043,865899,418526,447373,1922473,2391585,1719442,1606223,902090,17.13
2025-01-22,517096,206389,310707,2633843,368040,2265803,6366314,6123873,3862072,4321779,191556,152041,39515,245295,4116482,-3871187,70,0,140274,0,94786,445114,-350328,3424507,2259003,1165504,1796763,1660574,1574613,1406716,88647,88541,106,882538,442658,439880,2092481,2471181,1981331,1829796,892085,17.56
2025-01-23,511175,206868,304307,2656305,364332,2291973,5862799,6024848,3680296,4194995,191808,151091,40717,252283,4161728,-3909445,70,0,140370,0,98795,427306,-328511,3436627,2233917,1202710,1752320,1370112,1409174,1093695,78359,94872,-16513,887698,472936,414762,2015428,2235657,1861086,1802235,880137,18.78
2025-01-24,489841,200621,289220,2659491,370641,2288850,6970939,7030202,3946642,4591750,191756,150576,41180,257407,4175447,-3918040,70,0,140370,0,105790,415460,-309670,3446700,2239423,1207277,1876574,1716075,1617940,1301178,82037,102767,-20730,917280,495367,421913,2300008,2401314,1931350,1743374,869424,20.3
2025-01-27,470098,194192,275906,2581475,357212,2224263,7890776,7832496,4189658,4747834,180357,146212,34145,263449,4168096,-3904647,70,0,134370,0,113308,384508,-271200,3486885,2240461,1246424,2076538,1906013,1717472,1471682,74796,113647,-38851,894627,460667,433960,2553187,2782062,2085810,1907795,838559,22.76
2025-01-28,418141,161501,256640,2529108,341548,2187560,6894124,7575769,5271024,5651996,134226,114368,19858,271242,4174243,-3903001,70,0,123808,0,117497,354183,-236686,3545498,2257197,1288301,2087027,1700137,1996036,1828025,62226,102038,-39812,892117,464977,427140,2586806,2292121,2318108,2228954,732090,24.91
2025-01-29,375392,145543,229849,2510152,327533,2182619,6295570,7246718,5616475,6120773,99472,62018,37454,284768,4162113,-3877345,70,0,102475,0,110646,334836,-224190,3576994,2245262,1331732,2323469,1719264,2281236,1922429,52651,95764,-43113,856323,493329,362994,2687308,2340435,2564028,2521013,638161,24.84
2025-01-30,243116,93829,149287,2474001,260125,2213876,997086,1011292,864123,1061247,68071,49295,18776,145366,4005566,-3860200,70,0,27664,0,24718,197727,-173009,3424273,2272783,1151490,404897,389723,416492,286397,32653,27707,4946,691205,196371,494834,451854,452892,474976,435610,368558,11.11
2025-01-31,239269,97770,141499,2446913,258454,2188459,1541567,1414723,1505308,1573407,70858,55704,15154,152517,4031547,-3879030,70,0,31690,0,27141,201383,-174242,3420894,2197180,1223714,561236,655586,511026,485316,46427,28838,17589,669061,202204,466857,663882,696446,639844,629144,383695,11.88
2025-02-03,244573,98840,145733,2508631,298023,2210608,2741422,2529125,2150769,2226935,68365,49328,19037,185901,4038400,-3852499,1920,0,31690,0,24408,208525,-184117,3426291,2235678,1190613,685051,870383,628750,640782,44093,24746,19347,714166,262888,451278,960235,989120,949296,892788,381439,10.48
2025-02-04,222854,88359,134495,2456442,308199,2148243,2358751,2301149,2771409,2634415,68219,59314,8905,202202,4024616,-3822414,1920,0,31677,0,38700,192104,-153404,3447168,2134012,1313156,697341,785944,687826,735818,33955,23951,10004,652797,291782,361015,903199,874118,898254,1018933,363728,16.77
2025-02-05,221739,88790,132949,2483848,306001,2177847,2869028,2689900,2820133,2685066,68115,59314,8801,215736,4028023,-3812287,1920,0,31677,0,42167,191515,-149348,3427784,2151850,1275934,768846,909107,749243,852227,29584,21986,7598,657968,299462,358506,1098185,1138973,955625,1019385,361605,18.04
2025-02-06,227763,87919,139844,2543657,308087,2235570,1517474,1564873,1394307,1618212,68084,59364,8720,220528,4045352,-3824824,70,0,21614,0,38444,194579,-156135,3429465,2256981,1172484,524891,508875,542163,389933,30343,22772,7571,706047,289277,416770,768222,736909,684908,634846,364634,16.5
2025-02-07,226215,87421,138794,2552442,313942,2238500,2106339,2194692,1614047,1891898,68477,57794,10683,223119,4057831,-3834712,70,0,16219,0,38229,200697,-162468,3450833,2276138,1174695,561804,524497,598457,426563,34740,21749,12991,718863,297346,421517,957092,906116,810079,720342,367661,16.0
2025-02-10,236141,90960,145181,2580403,321625,2258778,2592148,2679242,1758575,2097821,67838,56124,11714,225123,4085235,-3860112,70,0,14619,0,36690,210176,-173486,3435202,2295100,1140102,586643,537302,643738,448660,40429,23838,16591,756673,295441,461232,1132243,1094560,904652,775105,381098,14.86
2025-02-11,247832,101371,146461,2587179,316601,2270578,3129276,3132280,1824215,2173601,68319,52564,15755,228866,4119358,-3890492,70,0,14247,0,36747,221195,-184448,3442298,2317411,1124887,637865,586643,692555,479464,52296,30064,22232,798217,303190,495027,1197906,1246194,974654,852607,405194,14.25
2025-02-12,246805,102907,143898,2580437,317539,2262898,3270916,3209342,2184107,2443651,76172,49949,26223,225417,4171479,-3946062,70,0,14984,0,40458,227279,-186821,3481825,2304700,1177125,656495,618351,673625,475534,47086,30386,16700,811663,305624,506039,1132786,1232575,983371,936902,410521,15.11
2025-02-13,244028,104464,139564,2575771,331209,2244562,1990433,2003181,1435712,1760017,75908,49949,25959,231941,4174346,-3942405,70,0,14984,0,42684,226273,-183589,3485053,2283556,1201497,480817,431133,554308,336740,47732,29666,18066,819865,323519,496346,831117,868123,787184,695431,410352,15.87
2025-02-14,249010,106408,142602,2544016,332810,2211206,2647115,2713633,1649498,2055260,75443,53069,22374,232846,4193471,-3960625,70,0,14984,0,43202,232541,-189339,3507963,2295709,1212254,566240,512163,640303,378651,57149,32786,24363,876528,339363,537165,1088290,1075919,914866,785739,424804,15.67
2025-02-17,248720,107978,140742,2547814,337330,2210484,2697977,2824371,2037938,2384336,74382,53077,21305,235188,4244655,-4009467,70,0,14984,0,44423,230123,-185700,3546805,2286860,1259945,573802,524490,649153,389979,55606,31953,23653,892802,353764,539038,1112351,1035339,966171,893931,423131,16.18
2025-02-18,247754,105138,142616,2545815,341555,2204260,3031844,3126118,2133637,2508396,73748,53012,20736,239502,4230890,-3991388,70,0,14984,0,43508,230840,-187332,3546932,2288206,1258726,591630,545230,678049,405155,57198,33218,23980,901948,373546,528402,1148028,1100224,981614,894732,422208,15.86
2025-02-19,248354,104447,143907,2561036,335773,2225263,3180520,3218484,2340374,2637113,76663,51212,25451,239654,4249252,-4009598,70,0,14984,0,44770,230303,-185533,3563970,2288350,1275620,627494,568668,672286,404278,52519,36344,16175,926790,418075,508715,1160933,1181865,974243,960495,422306,16.28
2025-02-20,250698,103887,146811,2552153,334557,2217596,2262692,2271099,1656854,1998247,81057,51208,29849,244512,4249869,-4005357,70,0,14984,0,43775,235979,-192204,3582076,2273554,1308522,504014,466784,576591,313549,54336,38792,15544,932413,453174,479239,841633,870526,830455,767087,429866,15.65
2025-02-21,253223,114331,138892,2566432,333507,2232925,2881504,2889335,1851496,2267062,80041,51208,28833,247202,4244883,-3997681,70,0,14984,0,41129,234020,-192891,3572785,2286792,1285993,581744,555308,662780,383346,61668,36502,25166,917361,438598,478763,1039151,1057826,942342,821193,436061,14.95
2025-02-24,263109,114389,148720,2559418,336493,2222925,3484830,3367981,2106559,2452214,80328,51018,29310,247948,4282387,-4034439,70,0,12984,0,44402,245292,-200890,3592999,2280952,1312047,826414,822725,872668,590312,61651,38791,22860,889517,390050,499467,1151727,1272335,978980,928665,449490,15.33
2025-02-25,258745,109970,148775,2531703,327100,2204603,3363739,3253671,2269564,2517199,80604,55018,25586,250082,4277499,-4027417,70,0,10984,0,51630,251208,-199578,3606249,2259825,1346424,905778,903430,1028325,771324,64812,39595,25217,843346,366956,476390,1173816,1286302,969450,989801,455791,17.05
2025-02-27,216890,80600,136290,2357766,286825,2070941,1229145,1359503,1053687,1402435,79508,53018,26490,160669,4113598,-3952929,70,0,10735,0,41784,215318,-173534,3486150,2086503,1399647,393097,310606,489910,228293,42267,31513,10754,677348,195007,482341,527320,479523,560261,483866,380449,16.25
2025-02-28,237356,92027,145329,2380118,281168,2098950,2169993,2279534,1357063,1750673,86986,47435,39551,167332,4195062,-4027730,70,0,13902,0,41136,229727,-188591,3574400,2116610,1457790,531870,468611,676796,432487,43745,40034,3711,697837,226847,470990,913507,867295,862390,726990,409223,15.19
2025-03-03,242627,100768,141859,2426210,335702,2090508,2391529,2550391,1722564,2033460,87681,44305,43376,170227,4231662,-4061435,3470,0,13977,0,43895,231687,-187792,3635110,2129942,1505168,579075,515981,705798,472525,48939,46382,2557,701266,235507,465759,1082269,989971,907202,843556,423142,15.93
2025-03-04,248728,101527,147201,2455631,379363,2076268,2526253,2748345,2022491,2375806,87912,41005,46907,171463,4234839,-4063376,4870,0,13050,0,46943,234366,-187423,3653109,2103486,1549623,653091,518692,802644,485956,42889,49574,-6685,689366,251881,437485,1110461,1027638,959716,936139,426472,16.69
2025-03-05,250774,101860,148914,2473896,402844,2071052,2425090,2699005,2536434,2809123,89196,41538,47658,176820,4237113,-4060293,4870,0,13593,0,48788,233366,-184578,3652948,2075972,1576976,732056,577455,895318,598436,42206,54200,-11994,689028,276763,412265,1220434,1105990,1142322,1180109,430964,17.29
2025-03-06,242505,100936,141569,2473178,418660,2054518,1501303,1787758,1695092,2011331,98910,42636,56274,183894,4202795,-4018901,4870,0,12093,0,51135,225490,-174355,3636896,2035968,1600928,532055,385016,658914,392152,38024,61512,-23488,664807,301352,363455,925632,791086,926169,888785,430574,18.49
2025-03-07,241454,100737,140717,2500186,440750,2059436,2030884,2323134,2096607,2436254,98954,44236,54718,190358,4188027,-3997669,4870,0,12093,0,51584,227742,-176158,3611711,2037483,1574228,657621,474837,837641,520415,38629,57906,-19277,679626,315621,364005,1103988,999392,1072410,1062082,430621,18.47
2025-03-10,249674,113513,136161,2514436,468326,2046110,2556477,2750477,2114269,2501703,98694,44369,54325,194908,4154517,-3959609,2175,0,14209,0,51147,230626,-179479,3590713,2037240,1553473,750958,555812,882920,548702,38288,49295,-11007,706816,346790,360026,1172812,1176133,1089316,1050309,437803,18.15
2025-03-11,253917,116552,137365,2518077,482776,2035301,2588445,2873879,2622791,2985590,103611,44602,59009,197218,4168162,-3970944,2126,0,14318,0,51820,230791,-178971,3609627,2059159,1550468,833821,583037,1042012,634059,38456,55859,-17403,724842,339667,385175,1205906,1173382,1227349,1286820,447804,18.34
